Timestamp, Temperatura, Humedad, Voltaje, Corriente
2024-05-24 23:45:01.992142,25.01,45.77,4.95,15.42
2024-05-24 23:45:01.997149,25.60,56.17,5.05,19.53
2024-05-24 23:45:02.002156,22.54,59.47,4.96,16.87
2024-05-24 23:45:02.007162,28.59,61.60,5.02,15.68
2024-05-24 23:45:02.012169,21.45,44.84,4.97,17.44
2024-05-24 23:45:02.017176,24.00,32.38,5.00,16.92
2024-05-24 23:45:02.022183,27.08,39.46,4.99,19.98
2024-05-24 23:45:02.027189,28.70,69.44,5.02,16.81
2024-05-24 23:45:02.032196,21.53,30.48,5.01,18.42
2024-05-24 23:45:02.037203,20.88,46.24,5.02,16.26
2024-05-24 23:45:02.042210,23.88,56.63,4.99,17.29
2024-05-24 23:45:02.047216,21.78,39.68,5.01,17.05
2024-05-24 23:45:02.052223,22.72,60.28,4.95,15.12
2024-05-24 23:45:02.057230,27.13,58.53,5.01,17.34
2024-05-24 23:45:02.062237,28.25,37.08,5.05,16.61
2024-05-24 23:45:02.067244,24.03,41.15,4.95,17.07
2024-05-24 23:45:02.072250,27.77,49.68,5.03,19.26
2024-05-24 23:45:02.077257,25.06,68.47,4.98,17.32
2024-05-24 23:45:02.082264,22.86,35.02,4.96,18.26
2024-05-24 23:45:02.087271,23.51,31.78,5.05,18.74
2024-05-24 23:45:02.092278,24.77,64.25,4.97,15.83
2024-05-24 23:45:02.097284,24.61,31.68,5.01,18.69
2024-05-24 23:45:02.102291,20.96,40.47,4.97,15.71
2024-05-24 23:45:02.107298,20.59,30.02,4.98,19.63
2024-05-24 23:45:02.112305,21.79,31.27,5.01,19.10
2024-05-24 23:45:02.117311,20.56,40.86,5.05,19.69
2024-05-24 23:45:02.122319,24.90,58.84,5.05,18.99
2024-05-24 23:45:02.127326,23.07,47.29,4.96,17.82
2024-05-24 23:45:02.132334,26.59,53.30,4.96,18.52
2024-05-24 23:45:02.137341,20.18,38.57,5.02,17.18
2024-05-24 23:45:02.142348,20.98,58.05,5.03,18.86
2024-05-24 23:45:02.147355,26.63,40.18,5.00,15.28
2024-05-24 23:45:02.152361,22.17,48.09,5.03,17.95
2024-05-24 23:45:02.157368,28.56,63.43,5.01,17.21
2024-05-24 23:45:02.162375,25.19,52.15,4.95,18.37
2024-05-24 23:45:02.167382,21.52,48.12,5.03,16.40
2024-05-24 23:45:02.172389,29.71,53.29,5.04,15.07
2024-05-24 23:45:02.177395,25.96,67.67,4.98,18.53
2024-05-24 23:45:02.182402,26.72,40.59,4.97,16.74
2024-05-24 23:45:02.187409,21.46,43.03,4.95,16.49
2024-05-24 23:45:02.192416,25.49,49.52,5.05,16.00
2024-05-24 23:45:02.197423,21.77,50.71,5.04,16.27
2024-05-24 23:45:02.202429,26.78,55.75,5.05,19.57
2024-05-24 23:45:02.207436,28.60,68.21,5.05,16.85
2024-05-24 23:45:02.212443,26.76,49.25,4.98,18.58
2024-05-24 23:45:02.217450,23.25,67.59,5.04,16.35
2024-05-24 23:45:02.222457,22.52,37.88,5.00,18.19
2024-05-24 23:45:02.227464,21.82,36.77,4.95,16.34
2024-05-24 23:45:02.232470,25.24,61.84,5.05,16.05
2024-05-24 23:45:02.237477,23.75,34.51,5.00,18.67
2024-05-24 23:45:02.242484,20.67,38.11,5.05,15.48
2024-05-24 23:45:02.247491,24.99,68.98,4.96,18.92
2024-05-24 23:45:02.252497,23.22,39.36,5.03,15.78
2024-05-24 23:45:02.257504,22.59,30.57,4.99,15.69
2024-05-24 23:45:02.262511,27.26,35.25,4.99,18.66
2024-05-24 23:45:02.267517,21.56,30.96,5.00,15.10
2024-05-24 23:45:02.272524,24.03,59.22,4.99,19.59
2024-05-24 23:45:02.277531,24.33,33.56,5.03,15.34
2024-05-24 23:45:02.282538,24.47,34.80,5.04,15.28
2024-05-24 23:45:02.287544,29.54,55.68,4.99,18.85
2024-05-24 23:45:02.292551,25.75,65.96,4.97,19.37
2024-05-24 23:45:02.297558,21.02,47.69,4.95,15.48
2024-05-24 23:45:02.302565,23.00,49.18,4.99,16.34
2024-05-24 23:45:02.307571,24.09,55.49,5.03,18.58
2024-05-24 23:45:02.312578,23.81,43.41,5.02,15.76
2024-05-24 23:45:02.317585,21.05,55.83,5.03,17.70
2024-05-24 23:45:02.322592,25.61,59.54,4.96,19.14
2024-05-24 23:45:02.327598,27.34,37.52,4.98,17.47
2024-05-24 23:45:02.332605,22.27,56.06,4.98,17.32
2024-05-24 23:45:02.337612,29.41,62.11,5.00,16.86
2024-05-24 23:45:02.342618,20.37,49.51,5.00,15.31
2024-05-24 23:45:02.347625,23.61,68.84,5.03,15.62
2024-05-24 23:45:02.352632,21.79,51.63,4.98,15.75
2024-05-24 23:45:02.357639,22.71,63.86,4.97,19.24
2024-05-24 23:45:02.362645,22.85,52.40,5.04,15.34
2024-05-24 23:45:02.367652,21.90,31.32,4.95,15.95
2024-05-24 23:45:02.372659,22.81,46.85,4.96,17.33
2024-05-24 23:45:02.377665,25.22,36.26,4.98,19.19
2024-05-24 23:45:02.382672,20.74,60.49,4.96,16.49
2024-05-24 23:45:02.387679,22.01,36.45,4.98,15.87
2024-05-24 23:45:02.392685,27.70,56.64,4.99,15.12
2024-05-24 23:45:02.397692,21.52,63.55,4.98,18.83
2024-05-24 23:45:02.402699,20.91,64.66,4.96,18.00
2024-05-24 23:45:02.407706,29.15,68.21,5.05,19.57
2024-05-24 23:45:02.412712,21.72,62.81,4.97,18.83
2024-05-24 23:45:02.417719,20.86,63.53,5.05,19.99
2024-05-24 23:45:02.422726,25.35,52.05,4.95,19.73
2024-05-24 23:45:02.427733,21.95,56.37,4.97,17.55
2024-05-24 23:45:02.432739,28.88,32.63,5.03,19.89
2024-05-24 23:45:02.437746,28.60,63.67,5.04,19.66
2024-05-24 23:45:02.442753,24.67,40.74,5.01,17.16
2024-05-24 23:45:02.447759,29.86,62.04,4.98,16.57
2024-05-24 23:45:02.452766,21.60,40.92,5.01,19.93
2024-05-24 23:45:02.457773,28.83,32.22,4.96,19.54
2024-05-24 23:45:02.462780,29.46,32.67,4.96,19.89
2024-05-24 23:45:02.467787,28.53,63.89,5.03,18.11
2024-05-24 23:45:02.472793,20.43,51.12,4.98,15.20
2024-05-24 23:45:02.477800,23.44,36.93,4.96,17.91
2024-05-24 23:45:02.482807,29.53,45.79,4.97,16.66
2024-05-24 23:45:02.487814,27.43,58.51,4.95,18.48
2024-05-24 23:45:02.492820,26.69,61.16,5.00,18.20
2024-05-24 23:45:02.497827,27.25,58.77,4.96,15.39
2024-05-24 23:45:02.502834,22.84,36.57,4.97,17.30
2024-05-24 23:45:02.507841,27.98,64.42,4.98,19.29
2024-05-24 23:45:02.512847,21.93,39.66,5.01,15.63
2024-05-24 23:45:02.517854,24.88,62.57,5.01,16.22
2024-05-24 23:45:02.522861,29.12,57.37,4.96,16.15
2024-05-24 23:45:02.527867,28.22,45.59,4.98,15.91
2024-05-24 23:45:02.532874,26.83,58.77,5.05,19.21
2024-05-24 23:45:02.537881,24.43,63.38,5.00,17.88
2024-05-24 23:45:02.542887,20.32,41.94,5.02,15.60
2024-05-24 23:45:02.547894,21.78,30.60,4.95,18.75
2024-05-24 23:45:02.552901,21.69,55.35,5.03,19.25
2024-05-24 23:45:02.557908,27.04,36.46,5.02,16.73
2024-05-24 23:45:02.562914,26.53,65.14,5.01,19.89
2024-05-24 23:45:02.567921,21.83,67.75,4.98,16.79
2024-05-24 23:45:02.572928,26.62,35.67,4.98,15.37
2024-05-24 23:45:02.577935,20.46,30.99,4.97,15.61
2024-05-24 23:45:02.582942,29.26,65.47,5.00,19.97
2024-05-24 23:45:02.587948,20.99,45.58,5.05,18.00
2024-05-24 23:45:02.592955,25.69,54.17,4.95,16.90
2024-05-24 23:45:02.597962,21.45,55.85,5.04,17.82
2024-05-24 23:45:02.602969,28.88,58.33,4.98,19.29
2024-05-24 23:45:02.607975,26.26,50.18,5.05,18.54
2024-05-24 23:45:02.612982,23.28,53.03,4.99,16.38
2024-05-24 23:45:02.617989,23.51,58.72,5.03,15.31
2024-05-24 23:45:02.622996,21.92,38.29,4.97,18.99
2024-05-24 23:45:02.628002,27.35,62.14,5.02,19.71
2024-05-24 23:45:02.633009,25.28,33.14,5.05,17.16
2024-05-24 23:45:02.638016,25.06,47.99,5.04,16.18
2024-05-24 23:45:02.643022,29.85,44.99,5.03,15.59
2024-05-24 23:45:02.648029,23.95,63.28,4.96,17.44
2024-05-24 23:45:02.653036,28.68,32.78,4.95,19.28
2024-05-24 23:45:02.658042,21.98,67.14,4.97,17.82
2024-05-24 23:45:02.663049,23.84,59.45,4.96,16.67
2024-05-24 23:45:02.668056,28.41,57.91,4.99,17.96
2024-05-24 23:45:02.673063,27.44,55.23,4.96,15.91
2024-05-24 23:45:02.678069,26.17,68.07,5.01,19.49
2024-05-24 23:45:02.683076,25.61,63.16,4.98,18.96
2024-05-24 23:45:02.688083,20.87,42.69,5.05,18.00
2024-05-24 23:45:02.693089,21.54,65.78,4.99,19.93
2024-05-24 23:45:02.698096,24.32,69.26,5.04,17.02
2024-05-24 23:45:02.703103,26.65,69.85,5.02,17.74
2024-05-24 23:45:02.708110,26.79,49.91,4.98,19.35
2024-05-24 23:45:02.713117,23.18,57.93,5.01,15.77
2024-05-24 23:45:02.718123,26.94,37.12,4.95,19.75
2024-05-24 23:45:02.723130,21.25,52.62,5.03,17.37
2024-05-24 23:45:02.728137,21.91,35.65,5.05,17.69
2024-05-24 23:45:02.733144,28.30,33.01,4.95,19.03
2024-05-24 23:45:02.738150,24.35,43.07,5.03,18.11
2024-05-24 23:45:02.743157,21.65,64.11,5.00,18.72
2024-05-24 23:45:02.748164,25.69,65.73,5.01,15.16
2024-05-24 23:45:02.753170,27.27,32.19,4.97,18.97
2024-05-24 23:45:02.758177,22.22,33.21,5.01,16.44
2024-05-24 23:45:02.763184,28.63,60.12,4.99,17.07
2024-05-24 23:45:02.768191,29.93,48.42,5.04,19.24
2024-05-24 23:45:02.773197,21.52,61.53,5.00,15.22
2024-05-24 23:45:02.778204,23.90,63.97,5.01,15.88
2024-05-24 23:45:02.783211,28.81,59.32,5.01,17.77
2024-05-24 23:45:02.788217,20.71,61.95,4.95,16.42
2024-05-24 23:45:02.793224,20.13,30.05,4.99,19.70
2024-05-24 23:45:02.798231,22.95,35.06,4.96,15.91
2024-05-24 23:45:02.803238,21.69,43.37,4.98,16.75
2024-05-24 23:45:02.808244,25.55,32.38,4.95,16.84
2024-05-24 23:45:02.813251,27.85,45.10,5.05,19.01
2024-05-24 23:45:02.818258,25.86,59.75,4.98,17.84
2024-05-24 23:45:02.823264,20.49,45.43,5.04,19.35
2024-05-24 23:45:02.828272,26.91,30.34,4.98,18.93
2024-05-24 23:45:02.833279,28.41,59.27,4.99,18.07
2024-05-24 23:45:02.838285,24.50,58.14,5.00,17.60
2024-05-24 23:45:02.843292,28.73,57.51,4.99,19.93
2024-05-24 23:45:02.848301,25.08,59.23,5.00,16.01
2024-05-24 23:45:02.853308,25.13,32.95,5.04,17.63
2024-05-24 23:45:02.858315,21.19,66.49,4.96,17.53
2024-05-24 23:45:02.863322,22.89,39.14,4.95,18.19
2024-05-24 23:45:02.868329,23.82,61.32,4.96,19.99
2024-05-24 23:45:02.873335,24.25,45.21,5.05,15.64
2024-05-24 23:45:02.878342,25.17,65.92,4.97,16.39
2024-05-24 23:45:02.883349,21.07,64.37,5.00,17.96
2024-05-24 23:45:02.888355,28.50,32.89,5.00,17.51
2024-05-24 23:45:02.893362,27.09,31.53,5.05,17.60
2024-05-24 23:45:02.898369,25.99,48.04,4.95,19.04
2024-05-24 23:45:02.903376,20.61,36.07,5.02,17.98
2024-05-24 23:45:02.908382,21.94,37.07,5.01,17.99
2024-05-24 23:45:02.913389,25.74,43.14,5.00,16.58
2024-05-24 23:45:02.918396,25.65,46.74,4.97,19.28
2024-05-24 23:45:02.923403,26.48,46.98,5.03,16.45
2024-05-24 23:45:02.928410,23.23,52.16,4.95,17.68
2024-05-24 23:45:02.933416,26.74,49.25,4.97,18.95
2024-05-24 23:45:02.938423,27.62,38.00,4.97,17.32
2024-05-24 23:45:02.943430,29.72,56.36,4.99,16.58
2024-05-24 23:45:02.948437,26.49,36.54,5.02,19.00
2024-05-24 23:45:02.953443,24.01,42.21,4.99,18.42
2024-05-24 23:45:02.958450,27.93,67.21,5.03,18.01
2024-05-24 23:45:02.963457,29.00,51.04,4.99,19.64
2024-05-24 23:45:02.968464,27.81,51.25,5.01,16.26
2024-05-24 23:45:02.973470,25.77,45.73,5.01,18.05
2024-05-24 23:45:02.978477,27.92,45.93,4.99,18.28
2024-05-24 23:45:02.983484,21.62,61.13,4.99,19.66
2024-05-24 23:45:02.988491,28.49,50.76,4.99,16.26
2024-05-24 23:45:02.993497,25.56,38.39,4.98,18.52
2024-05-24 23:45:02.998504,24.57,40.33,5.01,17.68
2024-05-24 23:45:03.003511,27.44,58.25,5.01,17.43
2024-05-24 23:45:03.008520,29.89,59.53,5.02,18.30
2024-05-24 23:45:03.013527,29.08,54.54,4.98,18.75
2024-05-24 23:45:03.018534,24.38,35.31,5.00,18.50
2024-05-24 23:45:03.023541,25.65,44.61,5.00,17.41
2024-05-24 23:45:03.028547,20.77,34.21,4.97,17.45
2024-05-24 23:45:03.033554,23.26,57.89,4.99,16.19
2024-05-24 23:45:03.038561,25.06,68.99,4.97,19.02
2024-05-24 23:45:03.043568,24.56,39.58,4.96,15.66
2024-05-24 23:45:03.048574,29.00,55.61,5.03,15.34
2024-05-24 23:45:03.053581,28.04,52.43,4.98,16.37
2024-05-24 23:45:03.058588,29.61,66.12,5.00,16.78
2024-05-24 23:45:03.063595,24.60,50.99,5.04,19.22
2024-05-24 23:45:03.068602,27.09,66.99,4.97,19.45
2024-05-24 23:45:03.073608,20.72,31.71,5.00,17.63
2024-05-24 23:45:03.078615,24.46,61.64,4.97,16.67
2024-05-24 23:45:03.083623,25.25,41.17,5.02,17.84
2024-05-24 23:45:03.088630,23.23,52.17,4.99,19.14
2024-05-24 23:45:03.093637,27.24,55.78,4.99,16.97
2024-05-24 23:45:03.098644,26.39,38.73,5.02,19.75
2024-05-24 23:45:03.103651,20.83,40.20,5.00,15.82
2024-05-24 23:45:03.108657,23.88,38.21,5.03,15.32
2024-05-24 23:45:03.113664,28.83,60.12,5.00,17.87
2024-05-24 23:45:03.118671,29.65,67.79,5.04,19.57
2024-05-24 23:45:03.123678,24.32,57.73,5.04,15.70
2024-05-24 23:45:03.128684,25.37,49.89,4.95,18.30
2024-05-24 23:45:03.133691,25.27,67.47,4.97,15.61
2024-05-24 23:45:03.138698,23.09,53.90,5.04,18.09
2024-05-24 23:45:03.143705,29.57,39.48,5.00,17.77
2024-05-24 23:45:03.148712,25.23,49.02,5.04,15.76
2024-05-24 23:45:03.153718,26.43,68.11,5.00,16.63
2024-05-24 23:45:03.158725,23.30,46.69,5.00,16.06
2024-05-24 23:45:03.163732,27.52,50.06,5.03,17.86
2024-05-24 23:45:03.168738,25.00,61.60,5.04,16.32
2024-05-24 23:45:03.173745,24.93,60.08,5.04,15.50
2024-05-24 23:45:03.178752,23.86,53.07,5.02,16.16
2024-05-24 23:45:03.183759,24.80,50.53,4.95,17.99
2024-05-24 23:45:03.188766,29.38,37.33,5.00,16.04
2024-05-24 23:45:03.193773,23.04,62.16,5.00,15.71
2024-05-24 23:45:03.198779,28.06,38.07,5.00,19.90
2024-05-24 23:45:03.203786,22.81,31.48,5.04,17.24
2024-05-24 23:45:03.208793,21.92,39.65,5.04,18.93
2024-05-24 23:45:03.213800,24.57,51.46,5.03,18.56
2024-05-24 23:45:03.218806,27.89,31.88,4.99,15.85
2024-05-24 23:45:03.223830,26.11,40.64,5.03,16.23
2024-05-24 23:45:03.228838,26.28,30.21,5.01,18.65
2024-05-24 23:45:03.233844,26.94,30.12,4.97,19.14
2024-05-24 23:45:03.238851,27.80,44.15,4.97,19.63
2024-05-24 23:45:03.243858,28.71,44.15,5.03,18.10
2024-05-24 23:45:03.248865,23.96,42.08,5.03,18.89
2024-05-24 23:45:03.253872,23.16,61.72,4.97,15.86
2024-05-24 23:45:03.258878,24.83,40.03,5.02,19.84
2024-05-24 23:45:03.263885,25.23,40.71,4.97,18.51
2024-05-24 23:45:03.268892,26.14,62.51,4.98,16.43
2024-05-24 23:45:03.273899,29.51,63.49,5.05,15.23
2024-05-24 23:45:03.278905,27.88,62.30,4.98,19.33
2024-05-24 23:45:03.283912,28.84,40.63,4.96,17.45
2024-05-24 23:45:03.288919,29.32,52.16,4.97,19.03
2024-05-24 23:45:03.293926,22.86,42.08,5.03,16.63
2024-05-24 23:45:03.298932,26.72,62.69,4.98,17.47
2024-05-24 23:45:03.303939,24.10,38.29,4.96,19.54
2024-05-24 23:45:03.308946,23.14,58.75,4.96,15.06
2024-05-24 23:45:03.313953,20.15,61.16,4.97,18.79
2024-05-24 23:45:03.318960,25.47,32.82,4.97,15.25
2024-05-24 23:45:03.323966,29.92,31.84,4.95,18.89
2024-05-24 23:45:03.328973,20.18,38.19,4.97,19.29
2024-05-24 23:45:03.333980,20.47,47.97,4.95,16.23
2024-05-24 23:45:03.338987,23.73,41.02,5.01,19.20
2024-05-24 23:45:03.343994,21.35,52.15,5.00,18.25
2024-05-24 23:45:03.349000,22.14,55.00,5.02,18.29
2024-05-24 23:45:03.354007,26.43,31.26,5.00,18.21
2024-05-24 23:45:03.359014,28.38,41.07,4.95,17.37
2024-05-24 23:45:03.364021,21.13,35.72,5.00,18.59
2024-05-24 23:45:03.369028,27.43,56.20,5.03,18.73
2024-05-24 23:45:03.374035,23.80,54.33,5.05,17.36
2024-05-24 23:45:03.379042,22.86,52.46,4.95,16.98
2024-05-24 23:45:03.384048,22.96,49.85,4.96,19.55
2024-05-24 23:45:03.389055,20.06,54.31,4.97,17.75
2024-05-24 23:45:03.394062,28.05,31.74,4.99,19.83
2024-05-24 23:45:03.399069,29.44,44.22,5.00,16.30
2024-05-24 23:45:03.404075,27.26,67.26,5.01,16.56
2024-05-24 23:45:03.409082,20.70,48.36,4.97,15.52
2024-05-24 23:45:03.414089,21.06,56.33,5.04,17.73
2024-05-24 23:45:03.419096,22.29,56.98,5.03,19.73
2024-05-24 23:45:03.424103,29.44,39.87,4.99,18.11
2024-05-24 23:45:03.429109,23.77,56.31,5.03,16.95
2024-05-24 23:45:03.434116,21.16,64.83,5.00,19.73
2024-05-24 23:45:03.439123,26.64,30.29,4.98,17.69
2024-05-24 23:45:03.444130,24.38,61.66,4.96,19.99
2024-05-24 23:45:03.449136,24.06,48.38,5.05,19.04
2024-05-24 23:45:03.454143,22.90,59.73,4.95,19.89
2024-05-24 23:45:03.459150,27.78,44.22,5.04,18.43
2024-05-24 23:45:03.464157,27.63,37.39,4.96,15.57
2024-05-24 23:45:03.469164,23.51,32.04,5.05,16.98
2024-05-24 23:45:03.474170,20.37,44.32,5.02,19.93
2024-05-24 23:45:03.479177,22.13,34.68,4.98,16.48
2024-05-24 23:45:03.484184,23.57,54.56,5.01,15.44
2024-05-24 23:45:03.489191,24.45,62.45,4.98,18.48
2024-05-24 23:45:03.494198,22.58,34.05,4.96,16.39
2024-05-24 23:45:03.499204,27.51,67.11,4.95,16.78
2024-05-24 23:45:03.504211,23.15,48.03,4.99,15.22
2024-05-24 23:45:03.509218,21.22,31.85,5.00,18.66
2024-05-24 23:45:03.514225,29.61,41.82,4.97,16.01
2024-05-24 23:45:03.519232,20.99,49.28,5.00,19.69
2024-05-24 23:45:03.524239,23.20,59.28,5.00,17.54
2024-05-24 23:45:03.529246,26.59,62.11,5.00,16.07
2024-05-24 23:45:03.534252,20.40,64.93,4.95,18.51
2024-05-24 23:45:03.539259,29.02,50.19,5.02,16.99
2024-05-24 23:45:03.544266,21.62,46.07,4.98,17.12
2024-05-24 23:45:03.549273,24.58,53.59,4.98,19.77
2024-05-24 23:45:03.554279,20.78,31.09,4.99,19.55
2024-05-24 23:45:03.559286,26.43,42.19,5.01,17.57
2024-05-24 23:45:03.564293,27.40,49.65,5.01,15.71
2024-05-24 23:45:03.569300,25.41,32.43,4.98,19.32
2024-05-24 23:45:03.574306,24.43,66.91,5.01,16.85
2024-05-24 23:45:03.579313,27.88,59.99,4.95,15.94
2024-05-24 23:45:03.584320,21.17,65.88,4.95,15.57
2024-05-24 23:45:03.589327,29.93,48.20,5.02,18.42
2024-05-24 23:45:03.594334,20.29,63.30,5.00,17.79
2024-05-24 23:45:03.599340,24.72,45.86,4.97,17.12
2024-05-24 23:45:03.604347,21.00,43.61,4.96,18.61
2024-05-24 23:45:03.609354,22.40,38.91,4.96,19.64
2024-05-24 23:45:03.614361,26.69,64.12,4.97,15.26
2024-05-24 23:45:03.619368,27.00,43.92,4.99,15.00
2024-05-24 23:45:03.624374,24.07,42.84,4.99,17.31
2024-05-24 23:45:03.629381,21.62,63.26,4.95,17.24
2024-05-24 23:45:03.634388,26.11,66.00,5.00,16.52
2024-05-24 23:45:03.639395,22.40,57.08,5.02,17.34
2024-05-24 23:45:03.644402,25.09,55.90,4.96,17.42
2024-05-24 23:45:03.649408,20.19,44.91,5.03,17.01
2024-05-24 23:45:03.654415,20.41,44.43,5.01,19.42
2024-05-24 23:45:03.659422,28.90,30.82,5.02,18.29
2024-05-24 23:45:03.664429,27.98,57.57,4.99,17.54
2024-05-24 23:45:03.669436,27.62,45.55,5.02,16.55
2024-05-24 23:45:03.674442,22.49,48.59,5.01,16.91
2024-05-24 23:45:03.679449,24.87,36.95,5.05,15.84
2024-05-24 23:45:03.684456,27.64,32.87,5.01,17.76
2024-05-24 23:45:03.689463,26.94,43.68,4.96,19.52
2024-05-24 23:45:03.694469,25.08,55.42,4.98,18.73
2024-05-24 23:45:03.699476,23.85,40.90,5.00,19.82
2024-05-24 23:45:03.704483,20.57,53.38,4.95,15.91
2024-05-24 23:45:03.709490,27.07,48.51,5.00,16.20
2024-05-24 23:45:03.714496,29.43,60.79,5.05,19.66
2024-05-24 23:45:03.719503,22.11,55.74,4.99,18.16
2024-05-24 23:45:03.724510,22.50,49.06,5.04,18.21
2024-05-24 23:45:03.729517,27.91,59.25,4.97,19.42
2024-05-24 23:45:03.734523,25.57,50.86,5.05,15.40
2024-05-24 23:45:03.739530,29.64,69.61,4.98,15.72
2024-05-24 23:45:03.744537,25.59,68.23,5.02,17.83
2024-05-24 23:45:03.749544,21.51,63.74,4.98,15.16
2024-05-24 23:45:03.754550,27.33,33.99,4.95,19.82
2024-05-24 23:45:03.759557,23.27,30.53,4.98,16.62
2024-05-24 23:45:03.764564,24.65,31.27,4.95,18.97
2024-05-24 23:45:03.769571,27.68,49.25,5.03,15.43
2024-05-24 23:45:03.774577,22.24,65.48,5.03,17.16
2024-05-24 23:45:03.779584,22.77,43.36,5.02,17.73
2024-05-24 23:45:03.784591,26.94,56.74,5.00,15.62
2024-05-24 23:45:03.789597,23.91,30.95,4.95,15.95
2024-05-24 23:45:03.794604,20.54,67.90,5.03,19.99
2024-05-24 23:45:03.799611,27.19,59.19,5.02,15.05
2024-05-24 23:45:03.804618,27.79,31.78,4.99,18.71
2024-05-24 23:45:03.809624,21.07,39.31,4.99,15.96
2024-05-24 23:45:03.814631,20.68,53.40,5.05,15.82
2024-05-24 23:45:03.819638,25.51,67.92,5.05,16.87
2024-05-24 23:45:03.824645,29.68,46.86,4.99,15.08
2024-05-24 23:45:03.829652,28.82,36.72,4.96,17.42
2024-05-24 23:45:03.834659,27.45,63.60,4.98,15.56
2024-05-24 23:45:03.839665,20.92,30.16,5.02,18.57
2024-05-24 23:45:03.844672,20.65,69.49,4.98,18.41
2024-05-24 23:45:03.849679,23.23,66.83,4.98,16.88
2024-05-24 23:45:03.854685,25.97,65.88,5.05,18.47
2024-05-24 23:45:03.859692,28.89,31.10,4.98,19.62
2024-05-24 23:45:03.864699,28.68,39.22,4.98,15.87
2024-05-24 23:45:03.869706,25.17,39.90,5.01,18.90
2024-05-24 23:45:03.874713,21.07,57.53,5.05,15.40
2024-05-24 23:45:03.879719,25.24,56.62,5.03,16.86
2024-05-24 23:45:03.884726,23.68,45.73,4.98,19.26
2024-05-24 23:45:03.889733,23.99,60.67,4.96,16.12
2024-05-24 23:45:03.894740,21.43,40.47,4.98,18.41
2024-05-24 23:45:03.899746,23.57,61.93,4.99,15.61
2024-05-24 23:45:03.904753,29.08,50.10,5.05,17.42
2024-05-24 23:45:03.909760,25.13,53.31,4.95,17.40
2024-05-24 23:45:03.914766,22.95,32.26,4.98,18.10
2024-05-24 23:45:03.919773,29.67,36.12,5.04,18.15
2024-05-24 23:45:03.924780,20.91,63.76,5.03,17.23
2024-05-24 23:45:03.929787,24.90,31.61,5.02,15.79
2024-05-24 23:45:03.934793,27.36,64.61,5.05,15.13
2024-05-24 23:45:03.939800,24.28,38.69,5.05,17.88
2024-05-24 23:45:03.944807,21.14,67.00,5.05,16.25
2024-05-24 23:45:03.949814,23.46,32.92,5.05,16.43
2024-05-24 23:45:03.954821,27.37,59.52,5.04,19.11
2024-05-24 23:45:03.959827,22.47,66.23,5.04,19.52
2024-05-24 23:45:03.964834,22.39,51.38,5.00,15.44
2024-05-24 23:45:03.969841,27.85,31.59,5.00,19.98
2024-05-24 23:45:03.974848,27.63,51.64,5.02,15.75
2024-05-24 23:45:03.979855,27.25,41.04,5.03,18.26
2024-05-24 23:45:03.984867,26.45,47.48,5.01,17.22
2024-05-24 23:45:03.989880,29.69,31.60,5.04,18.80
2024-05-24 23:45:03.994892,20.24,43.41,5.05,17.44
2024-05-24 23:45:03.999905,28.88,68.68,5.04,19.87
2024-05-24 23:45:04.004918,27.99,62.37,5.00,18.72
2024-05-24 23:45:04.009930,23.99,65.66,5.03,19.99
2024-05-24 23:45:04.014943,29.56,54.29,4.96,17.63
2024-05-24 23:45:04.019955,23.71,30.63,5.03,19.56
2024-05-24 23:45:04.024968,23.70,50.48,5.01,16.64
2024-05-24 23:45:04.029987,23.93,66.21,5.03,19.83
2024-05-24 23:45:04.034997,27.37,33.05,5.00,15.29
2024-05-24 23:45:04.040004,20.71,44.25,5.04,16.89
2024-05-24 23:45:04.045011,25.81,46.14,5.05,17.23
2024-05-24 23:45:04.050018,24.56,32.89,5.05,16.53
2024-05-24 23:45:04.055024,20.86,56.87,5.04,18.83
2024-05-24 23:45:04.060031,24.78,62.37,4.99,18.28
2024-05-24 23:45:04.065038,28.76,65.23,4.95,18.30
2024-05-24 23:45:04.070048,25.20,38.76,5.02,16.66
2024-05-24 23:45:04.075055,28.20,39.21,5.04,19.25
2024-05-24 23:45:04.080062,26.77,41.25,4.96,19.55
2024-05-24 23:45:04.085069,20.40,63.38,5.00,16.15
2024-05-24 23:45:04.090076,27.80,32.67,4.96,18.68
2024-05-24 23:45:04.095082,27.51,40.93,5.05,15.43
2024-05-24 23:45:04.100089,28.96,66.59,4.98,17.88
2024-05-24 23:45:04.105096,26.43,50.22,4.98,19.51
2024-05-24 23:45:04.110103,26.00,55.93,4.98,15.31
2024-05-24 23:45:04.115109,29.31,39.33,5.02,17.68
2024-05-24 23:45:04.120116,29.49,50.20,4.99,18.04
2024-05-24 23:45:04.125123,23.66,37.84,5.02,18.56
2024-05-24 23:45:04.130130,20.24,51.72,5.00,19.99
2024-05-24 23:45:04.135137,21.02,32.85,5.04,18.83
2024-05-24 23:45:04.140143,25.08,30.47,4.98,17.84
2024-05-24 23:45:04.145150,21.32,36.04,5.01,15.65
2024-05-24 23:45:04.150157,23.72,65.52,4.98,15.29
2024-05-24 23:45:04.155164,20.92,65.21,4.95,19.78
2024-05-24 23:45:04.160171,29.04,64.97,5.02,17.07
2024-05-24 23:45:04.165177,29.59,38.44,5.05,19.86
2024-05-24 23:45:04.170184,21.59,44.55,4.95,19.60
